Date,High,Low,Open,Close,Volume,Adj Close
31/12/2020,545.5,523.1500244,525.5300293,540.7299805,5392300,540.7299805
04/01/2021,540.7999878,515.0900269,539,522.8599854,4444400,522.8599854
05/01/2021,526.7800293,515.8900146,521.5499878,520.7999878,3133900,520.7999878
06/01/2021,513.0999756,499.5,511.9700012,500.4899902,5346200,500.4899902
07/01/2021,516.4400024,506.4200134,508.2799988,508.8900146,3686400,508.8900146
08/01/2021,513.2399902,504.5100098,511.3099976,510.3999939,2973900,510.3999939
11/01/2021,510.730011,497.9500122,507.8399963,499.1000061,3806200,499.1000061
12/01/2021,501.0899963,485.6700134,500,494.25,5990400,494.25
13/01/2021,512.3499756,493.0100098,495.5,507.7900085,5032100,507.7900085
14/01/2021,514.5,499.5799866,507.3500061,500.8599854,4177400,500.8599854
15/01/2021,506.3200073,495.1000061,500,497.980011,5895800,497.980011
19/01/2021,509.25,493.5400085,501,501.769989,12315800,501.769989
20/01/2021,593.289978,556.8599854,565.4199829,586.3400269,32637500,586.3400269
21/01/2021,588.75,570.4000244,582.4500122,579.8400269,11802100,579.8400269
22/01/2021,583.9899902,564.3499756,582.0999756,565.1699829,7550800,565.1699829
25/01/2021,569.75,548.6500244,567,556.7800293,7207300,556.7800293
26/01/2021,567.9899902,554.0599976,554.7299805,561.9299927,5023800,561.9299927
27/01/2021,556.4199829,515.7299805,550.710022,523.2800293,8670300,523.2800293
28/01/2021,553.1500244,530.7399902,535.8800049,538.5999756,5969000,538.5999756
29/01/2021,541,530.1799927,538,532.3900146,4325300,532.3900146
01/02/2021,545.0599976,531.7299805,536.789978,539.039978,3547500,539.039978
02/02/2021,555.4799805,538.9299927,542.0100098,548.1599731,3767600,548.1599731
03/02/2021,550.4799805,538.2399902,550.1699829,539.4500122,3172300,539.4500122
04/02/2021,559.4799805,537.5100098,539.8099976,552.1599731,5164500,552.1599731
05/02/2021,554.4400024,545.4799805,552.2600098,550.789978,2376200,550.789978
08/02/2021,555,543.7000122,555,547.9199829,2791700,547.9199829
09/02/2021,566,543,546,559.0700073,3703500,559.0700073
10/02/2021,566.6500244,553.460022,562.5,563.5900269,3991300,563.5900269
11/02/2021,565.9299927,554.2199707,564.4400024,557.5900269,2730600,557.5900269
12/02/2021,561.25,550.8499756,556.9400024,556.5200195,2197100,556.5200195
16/02/2021,563.6300049,552.7299805,557.289978,557.2800293,2624100,557.2800293
17/02/2021,555.25,543.0300293,550.9899902,551.3400269,2069600,551.3400269
18/02/2021,550,538.2299805,549,548.2199707,2456200,548.2199707
19/02/2021,548.9899902,538.8099976,548,540.2199707,2841500,540.2199707
22/02/2021,541.789978,530.789978,534.9899902,533.7800293,3078600,533.7800293
23/02/2021,548.539978,518.2800293,525,546.1500244,4136500,546.1500244
24/02/2021,556.8499756,539.0700073,539.7999878,553.4099731,3245000,553.4099731
25/02/2021,556.4799805,535.75,550.2700195,546.7000122,4252900,546.7000122
26/02/2021,553.0900269,538,546.5100098,538.8499756,3755600,538.8499756
01/03/2021,552.1400146,542,545.5700073,550.6400146,3041400,550.6400146
02/03/2021,556.9899902,546.0200195,553.3400269,547.8200073,3042200,547.8200073
03/03/2021,548.0100098,517.8099976,545.9299927,520.7000122,5362400,520.7000122
04/03/2021,531.5,507.6799927,521.5,511.2900085,5034800,511.2900085
05/03/2021,517.7600098,498.7900085,511.980011,516.3900146,5070000,516.3900146
08/03/2021,518.8400269,492.8500061,514.460022,493.3299866,3981800,493.3299866
09/03/2021,513.1099854,503.8200073,507.3099976,506.4400024,3470000,506.4400024
10/03/2021,518.9699707,504.25,513.5,504.5400085,3771500,504.5400085
11/03/2021,530.2399902,510.7099915,512.2000122,523.0599976,4714500,523.0599976
12/03/2021,526.5100098,506.5899963,512.5,518.0200195,3981700,518.0200195
15/03/2021,520.7299805,508.0299988,516.3200073,520.25,3484300,520.25
16/03/2021,533.4199829,523.210022,524.4699707,524.0300293,3238900,524.0300293
17/03/2021,528.3699951,514.2999878,522,524.4400024,2817400,524.4400024
18/03/2021,517.9000244,503.8500061,516.4000244,504.7900085,4094500,504.7900085
19/03/2021,513.1900024,501.6300049,504.9599915,512.1799927,4386400,512.1799927
22/03/2021,529.3099976,509.1300049,509.1300049,523.1099854,3360600,523.1099854
23/03/2021,543.1199951,529.4000244,529.8699951,535.0900269,5583500,535.0900269
24/03/2021,534.4199829,520,533.7800293,520.8099976,4102200,520.8099976
25/03/2021,518.5300293,497,516.9899902,502.8599854,4926800,502.8599854
26/03/2021,508.7200012,496.6799927,502.8200073,508.0499878,3467800,508.0499878
29/03/2021,518,504.3999939,505.6600037,513.9500122,3330000,513.9500122
30/03/2021,514.4099731,506.9100037,510.5100098,513.3900146,2418100,513.3900146
31/03/2021,528.1300049,515.4400024,515.6699829,521.6599731,3503100,521.6599731
01/04/2021,540.5,527.0300293,529.9299927,539.4199829,3938600,539.4199829
05/04/2021,542.8499756,529.2299805,540.0100098,540.6699829,3355900,540.6699829
06/04/2021,554.1699829,543.2999878,544.8099976,544.5300293,3474200,544.5300293
07/04/2021,549.6400146,541.4500122,543.5,546.9899902,2151300,546.9899902
08/04/2021,556.9000244,547.5700073,551.1300049,554.5800171,4309800,554.5800171
09/04/2021,556.9000244,547.1099854,552.6900024,555.3099976,2894000,555.3099976
12/04/2021,557.9799805,549.5800171,551.0499878,552.7800293,2944100,552.7800293
13/04/2021,559.75,550.2999878,557,553.7299805,2720300,553.7299805
14/04/2021,554.8699951,538.5300293,554.8699951,540.0200195,3740300,540.0200195
15/04/2021,553.4899902,542.6599731,544.1699829,549.2199707,3139100,549.2199707
16/04/2021,551.9799805,539.5100098,550.539978,546.539978,3209100,546.539978
19/04/2021,556.4400024,545.5300293,546.9000244,554.4400024,4288700,554.4400024
20/04/2021,563.5599976,546.2999878,554.4199829,549.5700073,11257600,549.5700073
21/04/2021,515.460022,503.6000061,508,508.8999939,22897400,508.8999939
22/04/2021,513.960022,500.5499878,513.8200073,508.7799988,9061100,508.7799988
23/04/2021,509.7000122,500.7000122,509.0100098,505.5499878,7307700,505.5499878
26/04/2021,510.480011,503,506.7600098,510.2999878,4388800,510.2999878
27/04/2021,512.9899902,504.5799866,512.6199951,505.5499878,3761300,505.5499878
28/04/2021,508.3999939,503.3399963,505.2000122,506.519989,3193000,506.519989
29/04/2021,509.2900085,499,507.6000061,509,5127800,509
30/04/2021,514.5499878,505,505,513.4699707,4408400,513.4699707
03/05/2021,518.9500122,505.2000122,512.6500244,509.1099854,4091900,509.1099854
04/05/2021,511.6300049,496.7900085,510.7799988,503.1799927,4349500,503.1799927
05/05/2021,507.7799988,494.6300049,504.9899902,496.0799866,3129400,496.0799866
06/05/2021,499.5499878,491.3699951,495.9899902,499.5499878,3783700,499.5499878
07/05/2021,508.5499878,501.1199951,504.6199951,503.8399963,3131100,503.8399963
10/05/2021,503.1499939,486.1099854,502,486.6900024,5131600,486.6900024
11/05/2021,497.9899902,478.6300049,479.75,495.0799866,4401000,495.0799866
12/05/2021,493.5400085,482.7000122,486.8299866,484.980011,4121500,484.980011
13/05/2021,490.7799988,482.7099915,489.1300049,486.6600037,2712500,486.6600037
14/05/2021,494.8500061,486.5899963,487.8599854,493.3699951,2881800,493.3699951
17/05/2021,492.7099915,482.8099976,485.5899963,488.9400024,2705200,488.9400024
18/05/2021,493.480011,486.1900024,488.3999939,486.2799988,2346200,486.2799988
19/05/2021,481.519989,478.5400085,488.394989,480.9200134,330191,480.9200134
